"Doc/Sen Id","Mention Id","Sentence","Mention","Head","AFET Labels","Turk-General","Turk-Fine","Predict"
"wex/20110513/14/81/851:142",2,"<a>XXXX</a> have generally favoured a diverse range of international alliances , ranging from the North Atlantic Treaty Organization -LRB- NATO -RRB- to the Commonwealth of Nations .","The Conservatives","Conservatives","[]","['person']","['government']","['conservatives']"
"wex/20110513/14/82/416:23",3,"Among her other contributions to American Literature , Constance Cary Harrison persuaded her friend <a>XXXX</a> to donate a poem to the fundraising effort to pay for a pedestal for the Statue of Liberty .","Emma Lazarus","Lazarus","[]","['person']","['poet', 'friend']","['lazarus']"
"wex/20110513/14/82/930:18",6,"The same law provided for a Presidium composed of five members -LRB- elected by the Deputies ' Assembly -RRB- to exercise the executive powers in the state ; alongside Parhon , its members were <a>XXXX</a> .","Mihail Sadoveanu , Stefan Voitec , Gheorghe Stere , and Ion Niculi","Sadoveanu","[]","['person']","['member']","['sadoveanu']"
"wex/20110513/14/84/507:72",1,"<a>XXXX</a> were republished as fact in 1991 in Milton William Cooper 's conspiracy book Behold a Pale Horse , though Cooper himself holds the Illuminati and not the Jews at fault .","The Protocols","Protocols","[]","['event', 'object']","['book']","['protocols']"
"wex/20110513/14/85/873:35",1,"On 10 January 2006 , <a>XXXX</a> declared that his government is following the '' religious mission '' initiated by Navvab Safavi , a Shi'a cleric who assassinated the historian and author Ahmad Kasravi in 1946 for '' insulting Islam . ''","Ahmadinejad","Ahmadinejad","[]","['person']","['president', 'leader']","['ahmadinejad']"
"wex/20110513/14/85/889:7",2,"<a>XXXX</a> was produced , directed , and written by Ryan Balton , Brett Fuchs , and Nick Troiano , three graduates of Delaware Valley High School .","The video","video","[]","['object']","['movie', 'film']","['video']"
"wex/20110513/14/86/861:21",2,"The successor of Manuel I , King John III , demilitarised <a>XXXX</a> , turning it into a more religious order with a rule based on that of Bernard of Clairvaux .","the order","order","[]","['object']","['rule', 'order']","['order']"
"wex/20110513/14/86/873:0",0,"<a>XXXX</a> is a painting by the Pre-Raphaelite painter Charles Allston Collins which was created between 1850 and 1851 .","Convent Thoughts","Thoughts","[]","['object']","['art', 'painting']","['thoughts']"
"wex/20110513/14/86/894:1",1,"<a>XXXX</a> began in 1999 at the Bloomington Radisson South Hotel and continues to be held every year at the same location , now known as the Sheraton Bloomington .","The convention","convention","[]","['event']","['convention']","['convention']"
"wex/20110513/14/87/277:10",1,"<a>XXXX</a> sailed from Loch Ewe in Scotland on 10 March 1942 and arrived in Reykjavik on the 16th March , 1942 .","The convoy","convoy","[]","['person']","['sailor']","['convoy']"
"wex/20110513/14/88/506:139",0,"<a>XXXX</a> had seen it yet , in a protest led by Al Sharpton .","The Congress of Racial Equality -LRB- CORE -RRB- surrounded the building before anyone","Congress","[]","['person']","['activist']","['congress']"
"wex/20110513/14/90/990:9",1,"In <a>XXXX</a> , some islands west of and belonging to New Caledonia are also part of the Coral Sea Islands in a geographical sense , such as the Chesterfield Islands and Bellona Reefs .","addition","addition","[]","['location']","['area']","['addition']"
"wex/20110513/14/91/619:1",1,"It runs perpendicular to the Andes in an east-west direction from Mocho-Choshuenco volcano to <a>XXXX</a> .","Cerros de Quiman","Quiman","['/geography/mountain', '/geography', '/location']","['location', 'place']","['mountain', 'landmark', 'city']","['quiman']"
"wex/20110513/14/91/974:11",1,"In Lake Stechlin , <a>XXXX</a> make up 95 percent of the fish biomass .","this species and the vendace -LRB- Coregonus albula -RRB-","species","[]","['object']","['fish', 'animal']","['species']"
"wex/20110513/14/92/597:1",1,"After briefly studying as a nurse in Wodonga , she embarked upon a career as <a>XXXX</a> , obtaining a degree in drama .","an actor in Melbourne","actor","[]","['person']","['actress', 'artist']","['actor']"
"wex/20110513/14/92/747:2",0,"Other possibly related names include the Corcu Cuirnd , Cuirennrige and Dal Cuirind in <a>XXXX</a> , and in Britain , the Coriono-totae , known from an inscription in Hexham , Northumberland , and Corinion , the Brythonic name for Cirencester , Gloucestershire .","early medieval Ireland","Ireland","[]","['place']","['state', 'country']","['ireland']"
"wex/20110513/14/93/723:30",0,"The Jansenists of Port-Royal , Antoine Arnauld , Pierre Nicole , la Mere Angelique , Soeur Agnes , etc. , were forced to sign <a>XXXX</a> .","the formulary","formulary","[]","['object']","['agreement', 'treaty']","['formulary']"
"wex/20110513/14/93/991:40",1,"In <a>XXXX</a> an energized Namond raises the hypocrisy of a system that promises to reward him for good behavior when it fails to live by its own rules much of the time ; he states steroids , liquor , cigarettes and Enron as examples .","class the next day","class","[]","['place', 'time']","['date']","['class']"
"wex/20110513/14/94/200:1",0,"<a>XXXX</a> comes from the French route a corniche or road on a ledge - which is different from cornice , which comes from Italian .","The word","word","[]","['object']","['road']","['word']"
"wex/20110513/15/0/1:5",1,"Lawrence , who is best known as the creator of Scrubs and Spin City , was approached by <a>XXXX</a> .","Cox about '' wanting to do something","Cox","[]","['person']","['studio']","['cox']"
"wex/20110513/15/1/634:11",0,"<a>XXXX</a> is a grade I listed medieval country house and gardens , located in Stawley , Somerset .","Cothay Manor","Manor","['/location', '/building']","['place']","['house']","['manor']"
